song_id,song_artist,song_title,cluster
6snA8ljjHLaFZWZy3EfgNM,"Ignaz Friedman, Johann Sebastian Bach, Joseph Banowetz","Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano (arr. I. Friedman for piano)",2
2GJFu2G9fhaYFrOoX9bejs,"Edvard Grieg, Alessio Bax","Lyric Pieces, Book 5, Op. 54: Nocturne",2
24cgBBhZD1cWekUqaYuqTB,"Christoph Willibald Gluck, Yuja Wang","Orfeo ed Euridice, Wq. 30 (Arranged by Sgambati): Melodie dell'Orfeo",2
308fmwi0Y8ULBSzthdhooI,Valentin Silvestrov,Stille Musik: 3. Augenblicke der Serenade,2
6Xan47ZLZr9P8YEcOt3JaX,"Alexander Scriabin, Evgeny Zarafiants","5 Preludes, Op. 16: IV. Prelude No. 4 in E-Flat Minor: Lento",2
06vaPTVwFkFxCzmJDXlfx5,"Peter Sculthorpe, Elena Riu",A Little Book of Hours: VI. Singing Sun,2
7IHEJdJhju1F2rhIiwgawx,"Wolfgang Amadeus Mozart, Alfred Brendel","Fantasia in D Minor, K. 397",6
0w5HZnzDgV3WgpIRZG1U6U,"Franz Schubert, Michael Endres","Waltz, D. 1/14, ""Kupelwieser-Walzer""",6
7njAZhca4o80qQdCgyEWya,"Antonio Vivaldi, Dmitry Sinkovsky, La Voce Strumentale","The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",0
6cDytuMZ5Z4iMEhK65HiHL,"John Field, Benjamin Frith",Nocturne No. 2 in C Minor,2
2vD20Aj8Ru9NAmJl1Ca2qS,Ólafur Arnalds,momentary,2
4ObQ0m7VUtrgdEwpFeCKua,"Sergei Rachmaninoff, Sergei Babayan","12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",2
6k5iJy3uIEhaqZu9MCGCiq,Ola Gjeilo,Winter,6
3CkbfNMYISwMGg2guJtTe4,"Johann Sebastian Bach, Alexandre Tharaud","Concerto en ré mineur, BWV 974: II. Adagio",2
7B4HbpZCSfLzKGapKzlUPD,"Johann Pachelbel, Sir Neville Marriner, Academy of St. Martin in the Fields",Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon,2
0L5WGmfuDp4JgbOnv3eqOg,"Erik Satie, Cristina Ariagno",Enfantillages pittoresques: II. Berceuse,6
1BmSnDPeEgtI9lYp4resjj,Ólafur Arnalds,improvisation,2
24lh2z8T2suwGctBInqDkk,"Felix Mendelssohn, Jan Lisiecki","Lieder ohne Worte, Op. 19: No. 6 in G Minor (Andante sostenuto) ""Venetian Gondola Song"", MWV U78",6
5VUqbQ8Z5NXEITbmFhAhbk,"Alexander Scriabin, Evgeny Zarafiants","24 Preludes, Op. 11: No. 1 in C Major",2
1m7xhfthPyNBdIJcGREuh1,"Giya Kancheli, Elisaveta Blumina","33 Miniatures for Piano (Excerpts): No. 22, Grazioso",2
0XfFRLi9G87t57kqZAzeef,"Jules Massenet, Nicola Benedetti, London Symphony Orchestra, Daniel Harding",Méditation from Thaïs,2
1xky6QliZ0gPbdnatVdb4Q,"Aram Khachaturian, Charlene Farrugia","Children's Album No. 1 ""Pictures of Childhood"": No. 1, Andantino",2
7zHd9LxIZB8WKosSWN9Umj,"Arvo Pärt, Angèle Dubeau, La Pietà",Spiegel im spiegel,2
5s8B58Hj2GlkAoo5V658bU,"Franz Schubert, Anja Lechner, Pablo Marquez",Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),2
0wZMPhztIsuwSjCo6OalWe,"Sergei Rachmaninoff, Pablo Ferrandez, Denis Kozhukhin","Zdes' khorosho ('How Fair This Spot'), Op. 21, No. 7",2
73p40DaAebttScQi46SEow,"Ottorino Respighi, Konstantin Scherbakov","Antiche Danze Ed Arie Per Liuto (Ancient Airs And Dances), P. 114: IV. Italiana",6
2ZrF3UfwS50CKE8jQQVjWj,"Valentin Silvestrov, Anja Lechner, Silke Avenhaus",Three Postludes (1981/82): Postlude No. 3,2
2mNQl3DEWtkrwKllwYpxi0,"Gabriel Fauré, Jorge Federico Osorio","Pavane, Op. 50 (Version for Piano)",2
2OdM7OEeVMcklHMiS47eba,"Endres Quartet, Jost Michaels","Quintet in A Major for Clarinet and Strings, K. 581: II. Larghetto",2
00CXUMREit80f2McJsjcIz,"Felix Mendelssohn, Péter Nagy","Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1",2
1OuCn2F9BmyTAdM0Jylo9X,Wednesday Addams,Paint It Black,3
09efVfgf64MbVRdLKDnIGS,"Unsecret String Quartet, UNSECRET",Running Up That Hill,3
5zn0ihstICpxoC6rXS2P6t,Vitamin String Quartet,Dancing On My Own,0
5x17OfFfF4UNy5XkRBZjWB,Vitamin String Quartet,Blinding Lights,3
5tyoGp4suJjn9HAbLAKkdx,Brooklyn Duo,Flowers,3
4u91K1WDKhzLLg8QJsQlor,"Music Lab Strings, Music Lab Collective",Glimpse of Us (arr. string quartet),0
1Pz0hDCAXTTfcpNT5YrufQ,Vitamin String Quartet,I Will Always Love You,0
0ELGKtNSHKPlrrITjXCQQ0,Relaxing Piano Covers,What Was I Made For? - Piano Version,2
5y4aQFRElzXJCJi0T6ol6C,"Unsecret String Quartet, UNSECRET",Vampire,0
2fuiA0FQANMrcr2jXMc0nP,Duomo,Wildest Dreams,0
2FH0jT9o0mz71s7AtMkAa4,Eklipse,Bad Guy,8
3rKLkTn7GgLEVaIJjoDH8G,"UNSECRET, Unsecret String Quartet",Eyes Closed,0
2lQgiAms2b5vLQMZZ0ypQk,Duomo,What About Us,0
0QYujEIONvjFGCftCnEspy,Brooklyn Duo,I Get To Love You,6
2W6AJAQi1lQU8wrZCnaZTy,Music Lab Collective,Easy On Me,2
4QoywwYw4xnKRHOSmbmSQx,Dallas String Quartet,Anti-Hero,1
1NaQBIECEo3dFOMtgvCWFN,Vitamin String Quartet,If I Ain't Got You,0
477QsWo0LJO2jVtAshAk4e,Vitamin String Quartet,Shake It Off,0
0bt22Pke8uyTr7az9pseW9,2CELLOS,We Found Love,1
20nMssNxX89e7YMoT0gpFQ,Vitamin String Quartet,Howl's Moving Castle - Merry-Go-Round of Life,3
4vy1RotKCE0qpxw3GZyLXS,Music Lab Collective,drivers license (arr. string quartet) - Inspired by ‘Bridgerton’,2
0FilCJDN0Cvjo0jezjxgAC,Jeremy Green,Halo,0
5NRN8rJsOhBO1ayH08EBRY,"Brooklyn Duo, Simply Three",My Immortal,0
4RkslWnwxbvU5wy00BNRsR,Music Lab Collective,Bad Habits (arr. string quartet) - Inspired by 'Bridgerton',3
0RsaOIEKB4u4dbZMgs8zXP,The Piano Guys,As It Was,5
0nA0BTzf0GpQp2CJ7LLQoA,Allen & Bright,Daylight - Instrumental,0
1RTMnKO8H1XiZaJUmBVg4b,Nu Deco Ensemble,LA FAMA,4
6eZXxcFFDaAcAli6LsEJdF,"Duomo, Tomás Peire-Serrate",You Oughta Know,2
7CNO19a6MzNLmBd3m2iCbU,Brooklyn Duo,Love Me Like You Do,2
3vqyauyYbp9MqUwrCEmWJ0,"Ramón Ayala, Erika Ender, Luis Rodriguez, 2CELLOS",Despacito,0
4KgoCx0x5Tln9FBt5N6Zca,Music Lab Collective,Traitor (arr. String Quartet (inspired by Bridgerton)),6
66iP3U2QOKgevrnrbWk53S,Vitamin String Quartet,"thank u, next",0
3sSESwCLq4g7WiXk6LJKbI,Stephan Moccio,Wrecking Ball - Solo Piano Version,6
315jwR0MNIp2N1MK0f4yeZ,Louis Philippson,OMG,3
2mCOqFJXKELQUjDnec3dFC,"Caleb Chan, Brian Chan",Run the World,9
3YxYCnmwqzntBbiAOvwLM1,Atlys,everything i wanted (notturno),2
4OwrUXHzt5gqQo2DguWyQY,Music Lab Collective,Save Your Tears (arr. string quartet) - Inspired by 'Bridgerton',0
0u8AsjbVra5aT2QNqYUEtu,Music Lab Collective,abcdefu (arr. piano),2
2IkYprcljrcbpoesS5XHGS,2CELLOS,I Don't Care,0
3paWLtYo9854AxRLx3tb7Z,"Martin Gore, Tim Allhoff, Morphing Chamber Orchestra",Enjoy the Silence - Piano and String Quartet Version,2
4TpeDaUZ1pcXClP9gIEgty,Vitamin String Quartet,positions - Bonus Track,3
3hiAOP7Pu4ntiLAeDC8QF4,Music Lab Collective,Good 4 U (arr. String Quartet),3
0aC3m5Y6lIfG1MqVzrQyme,Vitamin String Quartet,Kiss,4
0wWYUyq3TtIgxPSWyHyqRY,Brooklyn Duo,Here Comes The Sun,2
6leIpO0toh6VjmmqnFNgqP,Andrea Carri,Numb - Piano Version,3
5IUkEKXYrAzIhgHeAyU6gE,Simply Three,Señorita,9
6RvQoBITPQHjx7MKCG3ya3,"twocolors, Billy Watman",Bloodstream - Acoustic Version,3
3Lq1M8hjMMK5a2L0brZUsy,"Justin Paul, Jenny Oaks Baker, The Shadow Mountain Symphony","Never Enough (From ""The Greatest Showman"")",2
43izAMB4XyHkEghLzaxnKi,The Piano Guys,Love Me Like I Am,6
4p7na6NSU0F7lMOhx9kg9k,Kris Bowers,Material Girl,0
40THRMzCNR75ta2uRvcVlS,Vitamin String Quartet,IDOL,3
0FsaTknAtvrXcf6qtJkOjI,Chad Lawson,Matilda,2
3lIwgE7hC7X6kbRH3zKYsv,The Piano Guys,When You're Gone,9
3naNsTepLAuwcBfcnAdhVe,Vitamin String Quartet,Nothing Compares 2 U,0
257EJQlyUhELc7VqoBqMcx,HAUSER,My Gift Is My Song (Single Edit): Your Song / Goodbye Yellow Brick Road,6
2pR4qxDdRpHfQduAg1NDS1,Andrea Carri,Stay with Me - Piano Version,2
6Pk7XpaiMsXAM6dXN3kQEo,Jeremy Green,Firework,0
0zOI6bMCkjd10vCrDy3voc,Music Lab Collective,Wellerman (arr. piano),2
2uU4tNepmkbE5lyQ9d0zFZ,Kris Bowers,Kabhi Khushi Kabhie Gham,2
3BCe21LqWVOWWDfHjuoeeR,Thibault Cauvin,"Nightcall - From ""Drive""",3
3IoqMnXkCRPWcEGr0C5S9e,The Hampton String Quartet,Sweet Dream are Made of This,0
0ch4tJ0zq4s0obJbXCBgGU,Redi Hasa,Come As You Are,3
6Vnejeh0h9zCY0qrLAxKal,Atlys,Believer,0
1dTjB9y2xJke2FwVCCVEwa,Music Lab Collective,Break My Heart (arr. string quartet) - Inspired by ‘Bridgerton’,3
0khHkwiDvthnAUoos65sT5,Ted Yoder,Eleanor Rigby - Live,1
43dhdQCqo7Hl6eVaVllPaH,Henry Smith,Believe - Piano Version,2
6ZpBVrJWKsgTNSoZs4BbSI,"Attacca Quartet, TOKiMONSTA",Remind U (feat. TOKiMONSTA),8
5xqYtaFkLcLRe6IWLGoTuL,Stephan Moccio,Earned It - Solo Piano,2
275wgtKr7leG3bk8dKmeSa,Dan Evmark,Shallow Day,2
33lI804DgErb7NSNWwkzxa,Atlys,Perfect,2
3EfJK2rJtMjGZoIdBrFqh6,Flying Fingers,Shivers - Piano Version,6
4eznjoE1rjSyKgdJ9DxFCT,Queenz of Piano,No Time to Die,3
6yeK9rzYyy66WsqlyQq4VX,2CELLOS,Demons,2
2Qzs78maIl8RzAbzGCHuOc,"James Blake, Jess Gillam, Jess Gillam Ensemble",Retrograde (Arr. Rimmer / Maydew),2
1v2ZoMBeTmUaoDKrFkpdfR,Music Lab Collective,Higher Love (arr. string quartet) - Inspired by ‘Bridgerton’,0
3QZGwiUYq1X8hJKwY5kxMP,The Piano Guys,Thinking Out Loud,6
4mfmAY5dBCLi5eFNz55HGM,Thomas Bryan Parker,Basket Case,2
48nOUySVcMYFt4mQT1i4Tg,TwoPlusFour,Lovely,3
3pc4KWkfyB9EUKi0JsTyRY,"Power-Haus, Duomo",P.I.M.P,7
3tjcfuKQ71cu6fQTwzBNnv,"Jess Gillam, Rowena Calvert, Sam Becker, Lysandre Ménard",Across The Universe (Arr. Lawson),6
6JWWuoeyToc9bBZkgWtQ9L,"Finneas O'Connell, Chad Lawson",when the party's over,6
4RF3cNvUyTDYiuj1Xw4XWs,Mike Dawes,Somebody That I Used to Know,9
6fvqtnABaU0svCjVTg7oSk,Queenz of Piano,Smells Like Teen Spirit - Piano Cover,3
7Ba0kauYzWtgc9WCO8hv2T,"Power-Haus, Axel Tenner, Sebastian Pecznik",Bad Romance - Stripped Mix,3
0PiNYPMkmHxtDS0EZKK35X,The Piano Guys,Someone You Loved,2
4DOZYZ45UAwfx6CTuvIF2d,"Allen & Bright, Lance Allen",Waiting on the World to Change - Instrumental,4
1snRw3CQImnuTq7UaX6Are,Michael Logozar,Shape of My Heart,6
3ujhnUL6rvA8CTGTj2qc3F,HAUSER,Let's Get Loud,8
77fsaToe6geS16GLiwBzlm,"Allen & Bright, Lance Allen",Rainbow - Instrumental,0
6vrXoa46fJUbYKQJLVSyHO,Christopher O'Riley,Fake Plastic Trees,2
7tPETW7bPcWw0IpTkeo150,"Franz Liszt, Guy Berryman, Jonathan Buckland, William Champion, Chris Martin, Andrew Taggart, The Piano Guys",Something Just Like This / Hungarian Rhapsody,0
5Y2g2734P6TcuJJmDwz9QO,Dallas String Quartet,Firework,3
72VAb7qicZRp0ZL0JKir20,Costantino Carrara,Bastille: The Piano Tribute Medley,6
5xEBEZi40MdHruE01O3ws6,Simply Three,Take Me to Church,8
364awD0WkGUrHqvV92NLvd,Royal Liverpool Philharmonic Orchestra,All Of Me,2
6MtZj0BUdsC03AD40hkEGe,Simply Three,Chasing Cars,0
5dECb0YYO0GHu3AWNqfrIM,"David Garrett, Royal Philharmonic Orchestra, Franck van der Heijden",Lose Yourself,8
19qP5vtDpeJEcSNb38HiJc,Richard Carpenter,Yesterday Once More,6
7k0KOplnvXm5GUkw7RXYg0,The Piano Guys,A Sky Full of Stars,4
1JUkO4vVk4LcvwP9sWBBRM,Sheku Kanneh-Mason,"No Woman, No Cry (Arr. Kanneh-Mason)",2
3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,3
0p1hBWPaSxUDTSa32PyhnU,"Noah Kahan, Kacey Musgraves",She Calls Me Back (with Kacey Musgraves),4
6edgeq26tWvvXnw8gw86jU,Ilsey,No California (Acoustic),3
1LrDEp7vTkzj1sbrhwGs0Q,Mesita,Living Breathing,1
7KX65PC1UZuImsUInThbav,Michael Kiwanuka,Cold Little Heart - Radio Edit,8
0Oqxt6JixieLHbwMfnJGWO,"Lana Del Rey, SYML","Paris, Texas (feat. SYML)",3
6w8NOOj4f8FhF6346a7Ulx,The Japanese House,Indexical reminder of a morning well spent,0
4EuaDcxHmHKS6gZ5iuGba0,Chris Stapleton,Joy Of My Life,9
4guQztGKAETkvuTekNeqBe,Teddy Swims,You're Still The One,0
2rLq6QIfooAKsF8UZuoLsS,Kacey Musgraves,Cardinal,1
71BWZa1liIRyUiuJ3MB66o,Faye Webster,I Know You,5
0AZTpwagcDe4nH0mPcnYhS,Próxima Parada,Musta Been a Ghost,9
1kdWw77ZpYOkhxeuhzU1j6,Taylor Swift,it’s time to go - bonus track,0
78DwRIo6Vj6wqteyerGetr,John Mayer,The Heart of Life,0
4RE3vueod5PL48rvHtuu9C,"James Bay, Julia Michaels",Peer Pressure,8
6ET9kf9riLETWs9lePUEAI,Kacey Musgraves,Slow Burn,0
0efT4YKQLQx2YHbp6vgRX8,Hozier,Someone New,5
3cgf3PmzUZKLCRulrKrzZG,Noah Kahan,Godlight,5
7hR5toSPEgwFZ78jfHdANM,John Mayer,Half of My Heart,4
5uKH4nY6ALq8jGNZ0BYlBH,Tōth,I Might Be,4
3gaH1EhTC53WZeFRj3hGtp,Leif Vollebekk,Long Blue Light,4
3MJov5mT64K42o1Rffhblq,Dan Auerbach,Never in My Wildest Dreams,4
480VW3yVOs71KjZhT1Dh1H,Corey Harper,Pink Razor,4
732Zsh1L5ixRNgAmiPyvrp,Novo Amor,Opaline,0
3HOXNIj8NjlgjQiBd3YVIi,Rayland Baxter,Yellow Eyes,5
03XjpGGdsIPouALXem2Cku,John Mayer,Love Is A Verb,4
1WUHeOPayLKPMG35uBJVUj,John Smith,Far Too Good,0
5V03tsbEzYG0PmRrh3K4rF,Gracie Abrams,Rockland,0
66aMnwdhkEc1V0AAnyYchX,Teddy Swims,Blinding Lights,8
3TtKAlue2cQRqx1MMnxrba,Noah Kahan,Close Behind,0
4zXuYQNDmw3dlauyc8q3Kd,Leith Ross,We'll Never Have Sex,0
64iXPlkVfgkSYRvE0CXij0,Sir Woman,Highroad,8
2xbuycY0MolcTZGENc4PuK,Hozier,Say My Name - Recorded at Spotify Studios NYC,9
6sqjaO9q52sNKJ8S4x53DD,Amber Mark,Waiting - Demo,0
5KsLlcmWDoHUoJFzRw14wD,John Mayer,Rosie,4
1CYBnHYYbOAsuDCGa0zrw0,Drew Holcomb & The Neighbors,Without a Light,0
0c7iF5fSBYxCuwsAv2z4iI,Trevor Hall,Green Mountain State,0
32PwKptR5PhpP4Gxv8Lvps,Passenger,Sword from the Stone,3
0CuXzMEgFzuQhLEYQHYas4,Anderson East,This Too Shall Last,9
3BK5t8Z6AkaeUTdFjehHqy,Niall Horan,Slow Hands - Acoustic,8
71DxoKxpHcW8iaYNczwGi3,Nathaniel Rateliff & The Night Sweats,Hey Mama,4
2hmafYGj1CXYKIYcMnX4lj,Taylor Swift,cardigan - cabin in candlelight version,3
2gnvh9HRH5fCo5iDQXMvQN,Lianne La Havas,Can't Fight,8
0j2WBxWZnWti5TpSxjJvPb,John Mayer,Love on the Weekend,4
5CeXAfGpk9baITQvV0feoG,"Paula Fuga, Jack Johnson, Ben Harper",If Ever (with Jack Johnson & Ben Harper),9
7tJHvRoGvkckZkZk5ORUot,Nick Mulvey,In Your Hands - Single Version,9
2oeEe3EdRBaUPRHmIbgQLU,Sarah Jarosz,I Still Haven't Found What I'm Looking For,0
3OeHPk27py8JaMUqIebznh,"Poolside, Amo Amo",Around The Sun,4
5QL8Uqhv0MQRYKRy6UKQIy,"Lord Huron, Allison Ponthier",I Lied (with Allison Ponthier),0
38hxhxzCWO8ffzhdY57pBM,"First Aid Kit, HNNY",Turning Onto You - HNNY Remix,4
3gw2Mz111daFVWm7IF0Gb7,David Kushner,Burn,0
3rUw4cRDeYVZhjkUXBnFUQ,Foy Vance,She Burns,0
1lNEXDlxVhsWaq2DLBUDgC,Kacey Musgraves,simple times,8
1zeQjPT367QcGrkpIXYjuW,Trousdale,Wouldn't Come Back,0
2lVPHHSn8elKFEf1d6evFG,"Phoebe Bridgers, Maria Taylor",Summer's End - Spotify Singles,0
3gwfEBrFpzEFCZMjw7mqxA,Leon Bridges,That Was Yesterday,0
4jp8ragG1fHm1eucECebYF,Gracie Abrams,Brush Fire,0
7wo2UNeQBowm28hfAJsEMz,"Big Red Machine, Taylor Swift",Birch,0
55vsJO4tLZQ37qzD5QUOmh,Sasha Alex Sloan,House With No Mirrors,0
7wWr0jb8Z1FZaEkb977AK0,Jensen McRae,My Ego Dies At The End,9
7zLqJdc0e37PpGKADGnOUt,Walk off the Earth,The Best,0
6X6fJzF0BGbUk6mhqNvgZZ,Noah Cyrus,re: Stacks - Spotify Singles,0
5fMInRpERS8jP2zPz6QyUI,Marc Broussard,Love And Happiness,8
6HCf9COkucXMcnqxJ1hfP0,Woodlock,Quick Hands,0
4Lp2SmcFyyMiWzfsDV2Qzh,"Noah Gundersen, Phoebe Bridgers",Atlantis,0
6Sf1IjXhbfTIYOHhaj5DG0,Amos Lee,Worry No More,3
4xtU1fCMODIpnXBqY4wOTo,Maisie Peters,"I'll Be There For You - Recorded at Metropolis Studios, London",0
3pMbjkN5k9z6kZ2bcEZH1s,Foy Vance,Sapling,3
5E87q3c0yZ5n5m2Fuq2RMZ,Valerie June,You And I - Moon And Stars / Acoustic,5
06rX4GEEjsVTSbRBWycs2U,"PJ Harding, Noah Cyrus",The Worst Of You,3
5viz8trU1uh1pngW0hWr3l,James Bay,Give Me The Reason,4
1xYMyM7MxFi4OuzDA2op9Q,Ray LaMontagne,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,0
59hfgU3tsQ0zKpSX7toiwn,Azure Ryder,Wolves,0
2xuNO2twEAziI59xyKYxzZ,Cujo Moon,With You,0
5c0z1ccAIoZl1okUhiqNOc,Ben Abraham,In Your Eyes,0
7sJIqdSLw7lvQUsX2NOxJB,Nathaniel Rateliff,Redemption,0
5POu9RspR7sR9zD5m6ZZkJ,Eagles,Learn To Be Still,0
1lMMXT729a5UIpJU34TbJF,Jack Botts,Gypsy,0
0Gf2hEQEVBcwgy40JyO9LK,Flyte,Everyone's A Winner,4
68xnGmup4wL7Ie4vhy5SOs,Jamie Lawson,Can't See Straight - Acoustic,4
4V4wsqkdFEQ4weme7FlnNC,The Heavy Heavy,Go Down River,9
7jnKoJHxdjjjQGqbkgyRPH,Josh Garrels,Wash Me Clean,6
04TvtzVrd7FufnY5KJLXzO,Jaimi Faulkner,Early Morning Coffee Cups,0
7nECboGB4x2fYyf7lPyg7C,Lawrence,The Weather (Acoustic),0
0m3hslcOQomyJh8Mz7hdrX,Vance Joy,Don't Fade - Single Version,9
38mvvvoJMgzF8dozkEDMmC,"Drew Holcomb, Drew Holcomb & The Neighbors, Ellie Holcomb",Feels Like Home,9
3OQmQTpwZBL3yTr5mCCvOH,Rhys Lewis,July - Bedroom Session,0
6di48z6eF5dBYVpB0tZV5i,Ryan Hurd,To a T - Stripped,0
5jxjLdZXCqZlAOCC1OHOmc,Matilda Mann,Doomsday,0
4nNQHLhhjwAAmcm9Zcrebd,Abraham Alexander,Tears Run Dry,3
6ftZsEYeGn9lHusYfW2Ync,Mndsgn,Medium Rare,0
7D0RhFcb3CrfPuTJ0obrod,Coldplay,Sparks,0
3MBWR1rqc72QGiFIaOpKv6,Cordelia,Little Life,0
0SpkyS1Q4MD8GaVcP5YjT4,Cigarettes After Sex,Sunsetz,3
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,3
6cx5CvFhqN19efStehJqoW,Laufey,Valentine,0
3iBgrkexCzVuPy4O9vx7Mf,beabadoobee,Glue Song,0
1knUACOt5yfNAYn7gnYQVt,Charlotte Day Wilson,Work,0
27hhIs2fp6w06N5zx4Eaa5,The Mamas & The Papas,Dream A Little Dream Of Me,0
0zGLlXbHlrAyBN1x6sY0rb,Etta James,A Sunday Kind Of Love,3
3SktMqZmo3M9zbB7oKMIF7,John Mayer,Gravity,0
3MwHZDGwAR8RjZZBriBqmx,John Vincent III,Next to You,0
7ubd6wvhN4TKMwQUy6hR69,Herb Alpert & The Tijuana Brass,Ladyfingers,2
1ptwL6lZNLc654XAaHqcHb,Hozier,Unknown / Nth,0
0VNzEY1G4GLqcNx5qaaTl6,Don McLean,Vincent,0
6UIxGIqWlO5wsddY44AV1R,Iron & Wine,Naked as We Came,0
6RQ0i7rApnnWSI8uEiGVVF,Cleo Sol,Why Don't You,8
47KDDZgFiX1w6RFOuLXsSn,Shakey Graves,Tomorrow,0
6Dq2LzijkY9WNPwBGDah4L,Darondo,Didn't I,0
4AKUOaCRcoKTFnVI9LtsrN,Khruangbin,White Gloves,1
0KmgJyW4GDgonqsoyx0CZ3,Conan Gray,Astronomy,3
7LNm1oWd6PniO9wRYpNY5o,Delaney Bailey,j's lullaby (darlin' i'd wait for you),0
0pMfPzdRiPAoSM9yWF4OcT,Kacey Musgraves,Golden Hour,8
3SsGrCb1eaSpGhRDqPaTln,The Backseat Lovers,Snowbank Blues,0
2L93TdW2GMue1H2zlkt30F,Leonard Cohen,Suzanne,3
0620OecAlwJQxWieRW4L9s,Labi Siffre,Bless the Telephone,3
0DwaOWI1kC2s98qLj0LTDd,Billie Marten,La Lune,0
1uZIL52W5zXEF55fCh5lqP,Mt. Joy,Rearrange Us,4
4PuUa8e5s7P3Zv1IdCGIsa,Ray LaMontagne,Such A Simple Thing,0
7DYkWTA0ckaqm2MFfAIlQr,Orion Sun,Ne Me Quitte Pas (Don't Leave Me),4
74uoN2UfgdUAzwVeFaRUE2,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",Me & My Dog,0
4Fs6KJzg4d0xrGZt7wrC0M,The New Basement Tapes,When I Get My Hands On You,8
4PFiLGx8jAzcAJxwPLUeZ9,Otis Redding,Cigarettes and Coffee,0
3MLwKelG4PQ7rXkd8Qjz4g,Lady Wray,Guilty,8
5OplD6jkrUT7XJFFIM6mph,Biig Piig,Oh No,5
2zBY88nji53AVJ2kczRvBO,Big Jay McNeely,There Is Something on Your Mind,3
7uhINGViZPygI2AljxO8KN,Prateek Kuhad,cold/mess,4
48jV8AW50589btXi0Hs5f4,Charlie Burg,Lancaster Nights,8
62wdQ5CInFr7cjISqrr46f,Donnie & Joe Emerson,Baby,0
7412fpVfB2PSSb1nENQczC,Mt. Joy,Sheep,0
52TZItSmEl1Cb3Ai55Bwdi,Searows,I have more than enough,0
1VwPTHAfPvcL1ZubK6qabL,Joy Crookes,Don't Let Me Down - Demo,0
3tjnCI2F64MOrRzi3NgXCA,Scoundrels,Sexy Weekend,0
5aivQ5CkXXHJoMLy0o92HL,Sam Cooke,You Send Me,3
5xxHfQuaXGEBHtsGbSXwI7,"Flyte, The Staves",White Roses,4
3x8IsQzb1KhPPo6zNGzzL1,Son Little,Lay Down,0
1KhSRq5A95Pj3yseW6uK7P,Searows,Used To Be Friends,0
1LEK0kOPQrWihpzZO4rMkN,The Walters,Cottage Roads,0
4JvEicQI7CxOJxuI0xtpim,Charlotte Day Wilson,Mountains,0
03rZ4jEeqvKjrqdRHPZmpp,Sjowgren,Change,0
1emxi7e5EWFsJmwSKTuUDH,"Lee Fields & The Expressions, Lee Fields",Honey Dove,8
1wR6F2NFDjBlDAYEHnAPS9,Trudy and the Romance,Is There a Place I Can Go,5
5Ia9AtWXI3DjcfVdlfczRl,Daniela Andrade,Ayayai,8
308prODCCD0O660tIktbUi,Fleet Foxes,Sunblind,4
46zMfAycgHfH8mq7cm25zX,Andy Shauf,Quite Like You,4
7xbsIq5auyv8sOuyOvlVAE,Brenton Wood,Great Big Bundle Of Love,8
5CSWXnKRzx7vI4S4JFAunl,Yo La Tengo,Our Way to Fall,0
7bJ4yFd2JPJfxrpbJXPeRC,The Impressions,I'm Loving Nothing,3
3aV4xJGmhJHnyRhnzx5iHE,Katie Pruitt,Out Of The Blue,0
7HZrYnVlYSsx7MVeBvizgH,"Ethan Tasch, Felly",GPS (w/ Felly),8
2mC6CRPtuIZ97WZh4rJ2Pq,"Conor Albert, James Smith",Crescent Moon,4
0HYx2H2vKfC3CqwdsmDWcf,Hether,Twinkle,4
0mYslGmbnkbxuyr0ISIYtB,Choker,Lucky,0
7xlhCrF1qme2kFUmynnaQq,Raveena,Love Child,4
7CiBrNzJrRDCx0viAECy3e,"Hermanos Gutiérrez, Dan Auerbach",Tres Hermanos [Feat. Dan Auerbach],3
2s5bAoQpITfCJiX5LRBx60,Britti,Lullaby,4
4Pjs6JmmSq4v9FuZFnWIng,Samara Joy,Misty,0
2LflS98n1TRQb0Fcj1910h,Black Pumas,More Than a Love Song,8
64jxwV2kklovj7ldPsPsXF,Ben L'Oncle Soul,Two Trees,4
1gNPP8TazAPuvq6R8oxxnU,Peter Cat Recording Co.,Shit I'm Dreaming,6
5zL6U9C5mmeaJSks7H4Xmw,Mk.gee,How many miles,0
7tZwFmarYtM2Yxy8IRW8wb,Mountain Man,Baby Where You Are,0
47E7jOluwg4Q7zvEJtOVxV,Rogue Wave,California,0
60r07P2OrlvVAUR8p3RRHE,Delacey,Boy With The Blues,0
6qWQRmO2za1TpP0tHYLhXw,Waxahatchee,Fruits of My Labor,0
78BHW3aMoR2UrF1Pg1W0oc,Jonah Yano,concentrate,0
2g6aIBdprkYt5mNFjY6HAz,"Leon Bridges, Keite Young",Like a Ship,5
